id,url or alias text,referring record id,number of referrals,type,associated publisher,tags,name/title,language,authors,date of publication,plain text,image reference,anchor text,
2299112741,https://twitter.com/marknyt/status/2299112741,null,null,null,null,null,null,null,null,2009-06-23,null,null,null
2213334373,https://twitter.com/marknyt/status/2213334373,null,null,null,null,null,null,null,null,2009-06-17,null,null,null
2076923574,https://twitter.com/marknyt/status/2076923574,null,null,null,null,null,null,null,null,2009-06-08,null,null,null
1939217863,https://twitter.com/marknyt/status/1939217863,null,null,null,null,null,null,null,null,2009-05-27,null,null,null
1784264705,https://twitter.com/MichaelPaulson/status/1784264705,null,null,null,null,null,null,null,null,2009-05-13,null,null,null
23091508292,https://twitter.com/KevinQ/status/23091508292,null,null,null,null,null,null,null,null,2010-09-05,null,null,null
15861660883,https://twitter.com/KevinQ/status/15861660883,null,null,null,null,null,null,null,null,2010-06-10,null,null,null
1629459791,https://twitter.com/dgelles/status/1629459791,null,null,null,null,null,null,null,null,2009-04-27,null,null,null
1181488031,https://twitter.com/dgelles/status/1181488031,null,null,null,null,null,null,null,null,2009-02-05,null,null,null
3086222516,https://twitter.com/jeffsommer/status/3086222516,null,null,null,null,null,null,null,null,2009-08-02,null,null,null
53744220753768448,https://twitter.com/panphil/status/53744220753768448,null,null,null,null,null,null,null,null,2011-04-01,null,null,null
8370501075,https://twitter.com/NYCcyn/status/8370501075,null,null,null,null,null,null,null,null,2010-01-29,null,null,null
87207793500758016,https://twitter.com/WilliamJBroad/status/87207793500758016,null,null,null,null,null,null,null,null,2011-07-02,null,null,null
35766574329626624,https://twitter.com/sharonNYT/status/35766574329626624,null,null,null,null,null,null,null,null,2011-02-10,null,null,null
20345527204,https://twitter.com/jestei/status/20345527204,null,null,null,null,null,null,null,null,2010-08-05,null,null,null
11310456115,https://twitter.com/jestei/status/11310456115,null,null,null,null,null,null,null,null,2010-03-30,null,null,null
7972501308,https://twitter.com/jestei/status/7972501308,null,null,null,null,null,null,null,null,2010-01-20,null,null,null
21163772452,https://twitter.com/katephillips/status/21163772452,null,null,null,null,null,null,null,null,2010-08-14,null,null,null
9303117783,https://twitter.com/RichSandomir/status/9303117783,null,null,null,null,null,null,null,null,2010-02-18,null,null,null
2532908705,https://twitter.com/JohnBranchNYT/status/2532908705,null,null,null,null,null,null,null,null,2009-07-08,null,null,null
22120050185,https://twitter.com/GlennThrush/status/22120050185,null,null,null,null,null,null,null,null,2010-08-25,null,null,null
1264034739,https://twitter.com/GlennThrush/status/1264034739,null,null,null,null,null,null,null,null,2009-03-01,null,null,null
20220811415654401,https://twitter.com/jakesilverstein/status/20220811415654401,null,null,null,null,null,null,null,null,2010-12-29,null,null,null
1912420370,https://twitter.com/joedrape/status/1912420370,null,null,null,null,null,null,null,null,2009-05-25,null,null,null
18484588383,https://twitter.com/stevenleemyers/status/18484588383,null,null,null,null,null,null,null,null,2010-07-14,null,null,null
1773082185,https://twitter.com/Rueby/status/1773082185,null,null,null,null,null,null,null,null,2009-05-12,null,null,null
9627708099,https://twitter.com/TomJolly/status/9627708099,null,null,null,null,null,null,null,null,2010-02-25,null,null,null
7322875902,https://twitter.com/TomJolly/status/7322875902,null,null,null,null,null,null,null,null,2010-01-03,null,null,null
1642227920,https://twitter.com/TomJolly/status/1642227920,null,null,null,null,null,null,null,null,2009-04-28,null,null,null
1622901237,https://twitter.com/TomJolly/status/1622901237,null,null,null,null,null,null,null,null,2009-04-26,null,null,null
1445723421,https://twitter.com/TomJolly/status/1445723421,null,null,null,null,null,null,null,null,2009-04-03,null,null,null
20910541883,https://twitter.com/emmagf/status/20910541883,null,null,null,null,null,null,null,null,2010-08-11,null,null,null
9142381367,https://twitter.com/grynbaum/status/9142381367,null,null,null,null,null,null,null,null,2010-02-15,null,null,null
26930848236,https://twitter.com/jswatz/status/26930848236,null,null,null,null,null,null,null,null,2010-10-10,null,null,null
1503750983,https://twitter.com/jswatz/status/1503750983,null,null,null,null,null,null,null,null,2009-04-12,null,null,null
857368465,https://twitter.com/jswatz/status/857368465,null,null,null,null,null,null,null,null,2008-07-13,null,null,null
67958136681676800,https://twitter.com/bcsolomon/status/67958136681676800,null,null,null,null,null,null,null,null,2011-05-10,null,null,null
9962262188,https://twitter.com/jdavidgoodman/status/9962262188,null,null,null,null,null,null,null,null,2010-03-04,null,null,null
39557978239541248,https://twitter.com/sergenyt/status/39557978239541248,null,null,null,null,null,null,null,null,2011-02-21,null,null,null
15841255720222720,https://twitter.com/sergenyt/status/15841255720222720,null,null,null,null,null,null,null,null,2010-12-17,null,null,null
49231564940390400,https://twitter.com/chashomans/status/49231564940390400,null,null,null,null,null,null,null,null,2011-03-19,null,null,null
4775760501932032,https://twitter.com/paulmozur/status/4775760501932032,null,null,null,null,null,null,null,null,2010-11-17,null,null,null
70446131204730880,https://twitter.com/ginakolata/status/70446131204730880,null,null,null,null,null,null,null,null,2011-05-17,null,null,null
16481838755221504,https://twitter.com/ginakolata/status/16481838755221504,null,null,null,null,null,null,null,null,2010-12-19,null,null,null
25312037663,https://twitter.com/ginakolata/status/25312037663,null,null,null,null,null,null,null,null,2010-09-23,null,null,null
20410996062,https://twitter.com/ginakolata/status/20410996062,null,null,null,null,null,null,null,null,2010-08-05,null,null,null
13852770645,https://twitter.com/ginakolata/status/13852770645,null,null,null,null,null,null,null,null,2010-05-12,null,null,null
13784270418,https://twitter.com/emilyweinstein/status/13784270418,null,null,null,null,null,null,null,null,2010-05-11,null,null,null
10333741813,https://twitter.com/emilyweinstein/status/10333741813,null,null,null,null,null,null,null,null,2010-03-11,null,null,null
64907769928617984,https://twitter.com/damiencave/status/64907769928617984,null,null,null,null,null,null,null,null,2011-05-02,null,null,null
8098425147,https://twitter.com/motokorich/status/8098425147,null,null,null,null,null,null,null,null,2010-01-23,null,null,null
6765080957,https://twitter.com/charlie_savage/status/6765080957,null,null,null,null,null,null,null,null,2009-12-17,null,null,null
5681845829,https://twitter.com/charlie_savage/status/5681845829,null,null,null,null,null,null,null,null,2009-11-13,null,null,null
1971169279,https://twitter.com/charlie_savage/status/1971169279,null,null,null,null,null,null,null,null,2009-05-30,null,null,null
1418042322,https://twitter.com/charlie_savage/status/1418042322,null,null,null,null,null,null,null,null,2009-03-30,null,null,null
53856042806820864,https://twitter.com/DanBilefsky/status/53856042806820864,null,null,null,null,null,null,null,null,2011-04-01,null,null,null
48471912271183872,https://twitter.com/randyNYT/status/48471912271183872,null,null,null,null,null,null,null,null,2011-03-17,null,null,null
40551909379018752,https://twitter.com/randyNYT/status/40551909379018752,null,null,null,null,null,null,null,null,2011-02-23,null,null,null
55396186038874112,https://twitter.com/KevinQ/status/55396186038874112,null,null,null,null,null,null,null,null,2011-04-05,null,null,null
28532583353,https://twitter.com/KevinQ/status/28532583353,null,null,null,null,null,null,null,null,2010-10-23,null,null,null
25336006562,https://twitter.com/KevinQ/status/25336006562,null,null,null,null,null,null,null,null,2010-09-23,null,null,null
1755908617,https://twitter.com/KevinQ/status/1755908617,null,null,null,null,null,null,null,null,2009-05-10,null,null,null
25497082877,https://twitter.com/stephronyt/status/25497082877,null,null,null,null,null,null,null,null,2010-09-25,null,null,null
20734548932,https://twitter.com/stephronyt/status/20734548932,null,null,null,null,null,null,null,null,2010-08-09,null,null,null
15346897871,https://twitter.com/stephronyt/status/15346897871,null,null,null,null,null,null,null,null,2010-06-03,null,null,null
12282762938,https://twitter.com/stephronyt/status/12282762938,null,null,null,null,null,null,null,null,2010-04-16,null,null,null
6898336454,https://twitter.com/stephronyt/status/6898336454,null,null,null,null,null,null,null,null,2009-12-21,null,null,null
15118126358200320,https://twitter.com/jeffsommer/status/15118126358200320,null,null,null,null,null,null,null,null,2010-12-15,null,null,null
7777057734,https://twitter.com/amyfiscus/status/7777057734,null,null,null,null,null,null,null,null,2010-01-15,null,null,null
3649178516,https://twitter.com/amyfiscus/status/3649178516,null,null,null,null,null,null,null,null,2009-08-30,null,null,null
6933672973,https://twitter.com/KLL5/status/6933672973,null,null,null,null,null,null,null,null,2009-12-22,null,null,null
8918345513,https://twitter.com/BenoitDLewis/status/8918345513,null,null,null,null,null,null,null,null,2010-02-10,null,null,null
9570860838948864,https://twitter.com/jestei/status/9570860838948864,null,null,null,null,null,null,null,null,2010-11-30,null,null,null
9613885479,https://twitter.com/jestei/status/9613885479,null,null,null,null,null,null,null,null,2010-02-25,null,null,null
7205867073,https://twitter.com/jestei/status/7205867073,null,null,null,null,null,null,null,null,2009-12-30,null,null,null
5895013349,https://twitter.com/RichSandomir/status/5895013349,null,null,null,null,null,null,null,null,2009-11-20,null,null,null
2743789716,https://twitter.com/JohnBranchNYT/status/2743789716,null,null,null,null,null,null,null,null,2009-07-20,null,null,null
21902344059,https://twitter.com/lynseyaddario/status/21902344059,null,null,null,null,null,null,null,null,2010-08-23,null,null,null
12004469243908096,https://twitter.com/stevenleemyers/status/12004469243908096,null,null,null,null,null,null,null,null,2010-12-07,null,null,null
24992893369,https://twitter.com/stevenleemyers/status/24992893369,null,null,null,null,null,null,null,null,2010-09-20,null,null,null
9967283076,https://twitter.com/stevenleemyers/status/9967283076,null,null,null,null,null,null,null,null,2010-03-04,null,null,null
21566171878785024,https://twitter.com/KeithBradsher/status/21566171878785024,null,null,null,null,null,null,null,null,2011-01-02,null,null,null
960650788,https://twitter.com/TomJolly/status/960650788,null,null,null,null,null,null,null,null,2008-10-15,null,null,null
5220862696,https://twitter.com/grynbaum/status/5220862696,null,null,null,null,null,null,null,null,2009-10-28,null,null,null
58847802196897792,https://twitter.com/jswatz/status/58847802196897792,null,null,null,null,null,null,null,null,2011-04-15,null,null,null
37691973330534402,https://twitter.com/jswatz/status/37691973330534402,null,null,null,null,null,null,null,null,2011-02-16,null,null,null
6148160524,https://twitter.com/GregoryNYC/status/6148160524,null,null,null,null,null,null,null,null,2009-11-28,null,null,null
1625041422,https://twitter.com/jeligon/status/1625041422,null,null,null,null,null,null,null,null,2009-04-27,null,null,null
69006244152737792,https://twitter.com/sergenyt/status/69006244152737792,null,null,null,null,null,null,null,null,2011-05-13,null,null,null
24552287250677760,https://twitter.com/sergenyt/status/24552287250677760,null,null,null,null,null,null,null,null,2011-01-10,null,null,null
5341815026,https://twitter.com/DanaGoldstein/status/5341815026,null,null,null,null,null,null,null,null,2009-11-01,null,null,null
9109477354,https://twitter.com/jmartNYT/status/9109477354,null,null,null,null,null,null,null,null,2010-02-14,null,null,null
6055545940,https://twitter.com/jmartNYT/status/6055545940,null,null,null,null,null,null,null,null,2009-11-25,null,null,null
3915016657,https://twitter.com/clairecm/status/3915016657,null,null,null,null,null,null,null,null,2009-09-11,null,null,null
60292657355816960,https://twitter.com/ginakolata/status/60292657355816960,null,null,null,null,null,null,null,null,2011-04-19,null,null,null
27427967869132800,https://twitter.com/ginakolata/status/27427967869132800,null,null,null,null,null,null,null,null,2011-01-18,null,null,null
